id_order;tanggal;jenis_barang;kategori;qty;jenis_penjualan; harga_jual ;diskon; harga_akhir ; hpp ;pendapatan;prov;negara;;tgl_jual;barang_jual;tgl_prod;barang_prod;;bulan;pend_total
Twinkle3/15/227770741917;03/15/22;Tw Apron S;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;JAWA TIMUR;INDONESIA;;03/15/22;Tw Apron S;May-22;Camping;;;
Twinkle3/15/227770741917;03/15/22;Tw Apron S;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;BANTEN;INDONESIA;;03/15/22;Tw Apron S;May-22;Raya;;;
Refki;03/26/22;Wings Fairy A;Fairy;1;Manual; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;JAWA BARAT;INDONESIA;;03/26/22;Wings Fairy A;May-22;Raya;;;
Kumulo;03/30/22;Summer Forest;Forest;1;Stockist; IDR449.000 ;30%; IDR314.300 ; IDR207.350 ; IDR106.950 ;DKI JAKARTA;INDONESIA;;03/30/22;Summer Forest;May-22;Raya;;;
Kumulo;03/30/22;Twinkle Baloon;Birthday;1;Stockist; IDR129.000 ;30%; IDR90.300 ; IDR52.000 ; IDR38.300 ;DKI JAKARTA;INDONESIA;;03/30/22;Twinkle Baloon;May-22;Raya;;;
Kumulo;03/30/22;Twinkle Baloon;Birthday;1;Stockist; IDR129.000 ;30%; IDR90.300 ; IDR52.000 ; IDR38.300 ;DKI JAKARTA;INDONESIA;;03/30/22;Twinkle Baloon;May-22;Raya;;;
;03/31/22;Twinkle Kite;Birthday;1;Manual; IDR149.000 ;0%; IDR149.000 ; IDR52.000 ; IDR97.000 ;DKI JAKARTA;INDONESIA;;03/31/22;Twinkle Kite;May-22;Raya;;;
;03/31/22;Twinkle Kite;Birthday;1;Manual; IDR149.000 ;0%; IDR149.000 ; IDR52.000 ; IDR97.000 ;DKI JAKARTA;INDONESIA;;03/31/22;Twinkle Kite;May-22;Raya;;;
;03/31/22;Twinkle Kite;Birthday;1;Manual; IDR149.000 ;0%; IDR149.000 ; IDR52.000 ; IDR97.000 ;DKI JAKARTA;INDONESIA;;03/31/22;Twinkle Kite;May-22;Raya;;;
Twinkle04/13/22Bylians;04/13/22;Fruit;Chef;1;Marketplace; IDR329.000 ;0%; IDR329.000 ; IDR157.950 ; IDR171.050 ;DKI JAKARTA;INDONESIA;;04/13/22;Fruit;May-22;Raya;;;
Twinkle04/13/22Nabilrich;04/13/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;BANTEN;INDONESIA;;04/13/22;Kemoceng;May-22;Raya;;;
Twinkle04/13/22Dharuuy;04/13/22;Tw Apron S;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;JAWA BARAT;INDONESIA;;04/13/22;Tw Apron S;May-22;Raya;;;
Twinkle04/13/22Aditahapsari;04/13/22;Twinkle Rain Coat S ;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;04/13/22;Twinkle Rain Coat S ;;;;;
Twinkle04/13/22Nataschaluk;04/13/22;Twinkle Rain Coat S ;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;04/13/22;Twinkle Rain Coat S ;;;;;
Twinkle04/13/22Bylians;04/13/22;Veggies;Chef;1;Marketplace; IDR329.000 ;0%; IDR329.000 ; IDR157.950 ; IDR171.050 ;DKI JAKARTA;INDONESIA;;04/13/22;Veggies;;;;;
;04/15/22;Mini Tree B;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;04/15/22;Mini Tree B;;;;;
;04/15/22;Mini Tree C;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;04/15/22;Mini Tree C;;;;;
;04/15/22;Mini Tree G;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;04/15/22;Mini Tree G;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
;04/15/22;Twinkle Baloon;Birthday;1;Manual; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;04/15/22;Twinkle Baloon;;;;;
Twinkle04/17/22Eatfrozenfood;04/17/22;Hampers Al Hira;Raya;1;Marketplace; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;BANTEN;INDONESIA;;04/17/22;Hampers Al Hira;;;;;
Franky;04/17/22;Hampers Al Noor;Raya;1;Manual; IDR179.000 ;0%; IDR179.000 ; IDR170.150 ; IDR8.850 ;JAWA BARAT;INDONESIA;;04/17/22;Hampers Al Noor;;;;;
Anggie;04/19/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/19/22;Tasbih;;;;;
Darmono Budiman;04/20/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA TIMUR;INDONESIA;;04/20/22;Hampers Al Hira;;;;;
Darmono Budiman;04/20/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA TIMUR;INDONESIA;;04/20/22;Hampers Al Hira;;;;;
Darmono Budiman;04/20/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA TIMUR;INDONESIA;;04/20/22;Hampers Al Hira;;;;;
;04/20/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/20/22;Hampers Al Hira;;;;;
;04/20/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;JAWA BARAT;INDONESIA;;04/20/22;Hampers Al Safa;;;;;
Dian;04/20/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;JAWA BARAT;INDONESIA;;04/20/22;Hampers Al Safa;;;;;
Twinkle04/20/22Dheavangelita22;04/20/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;JAWA BARAT;INDONESIA;;04/20/22;Kemoceng;;;;;
;04/20/22;Persian Castle;Raya;1;Manual; IDR649.000 ;0%; IDR649.000 ; IDR191.750 ; IDR457.250 ;JAWA BARAT;INDONESIA;;04/20/22;Persian Castle;;;;;
Dian;04/20/22;Persian Castle;Raya;1;Manual; IDR649.000 ;0%; IDR649.000 ; IDR191.750 ; IDR457.250 ;JAWA BARAT;INDONESIA;;04/20/22;Persian Castle;;;;;
;04/20/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/20/22;Tasbih;;;;;
Dian;04/20/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/20/22;Tasbih;;;;;
Dian;04/20/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/20/22;Tasbih;;;;;
Twinkle04/20/22Myandmine;04/20/22;Tasbih;Raya;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/20/22;Tasbih;;;;;
;04/21/22;Aksara Fc;Alphabet;1;Manual; IDR259.000 ;0%; IDR259.000 ; IDR125.450 ; IDR133.550 ;JAWA TIMUR;INDONESIA;;04/21/22;Aksara Fc;;;;;
Effie Koh;04/21/22;Gasing Honeycomb;Traditional;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;SUMATERA UTARA;INDONESIA;;04/21/22;Gasing Honeycomb;;;;;
Effie Koh;04/21/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;SUMATERA UTARA;INDONESIA;;04/21/22;Hampers Al Safa;;;;;
Effie Koh;04/21/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;SUMATERA UTARA;INDONESIA;;04/21/22;Hampers Al Safa;;;;;
Effie Koh;04/21/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;SUMATERA UTARA;INDONESIA;;04/21/22;Tasbih;;;;;
Twinkle04/22/22Milanimela;04/22/22;Gasing Cherry;Traditional;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;JAWA TIMUR;INDONESIA;;04/22/22;Gasing Cherry;;;;;
Twinkle04/22/22Milanimela;04/22/22;Gasing Honeycomb;Traditional;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;JAWA TIMUR;INDONESIA;;04/22/22;Gasing Honeycomb;;;;;
Alfa;04/22/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/22/22;Hampers Al Hira;;;;;
Dini;04/22/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/22/22;Hampers Al Hira;;;;;
Dini;04/22/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/22/22;Hampers Al Hira;;;;;
Twinkle04/22/22Milanimela;04/22/22;Hampers Al Marwa;Raya;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR231.650 ; IDR(2.650);JAWA TIMUR;INDONESIA;;04/22/22;Hampers Al Marwa;;;;;
Fitri;04/24/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/24/22;Hampers Al Hira;;;;;
Twinkle04/25/22Ucikarina1;04/25/22;Tasbih;Raya;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/25/22;Tasbih;;;;;
Twinkle04/26/22Hanabilla;04/26/22;Hampers Al Hira;Raya;1;Marketplace; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DI YOGYAKARTA;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/26/22;Hampers Al Hira;;;;;
Rizky;04/26/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;JAWA BARAT;INDONESIA;;04/26/22;Tasbih;;;;;
Twinkle04/26/22Julinasinaga88;04/26/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;SUMATERA UTARA;INDONESIA;;04/26/22;Wooden Broom Set Child;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
;04/28/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Hira;;;;;
Dini;04/28/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Safa;;;;;
Dini;04/28/22;Hampers Al Safa;Raya;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR421.700 ; IDR7.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Hampers Al Safa;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
;04/28/22;Raya Couple Dolls;Raya;1;Manual; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;04/28/22;Raya Couple Dolls;;;;;
Gayatri;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;BANTEN;INDONESIA;;04/28/22;Tasbih;;;;;
Gayatri;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;BANTEN;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
;04/28/22;Tasbih;Raya;1;Manual; IDR99.000 ;0%; IDR99.000 ; IDR24.800 ; IDR74.200 ;DKI JAKARTA;INDONESIA;;04/28/22;Tasbih;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
SembilanMatahari;04/29/22;Hampers Al Hira;Raya;1;Manual; IDR349.000 ;0%; IDR349.000 ; IDR328.150 ; IDR20.850 ;JAWA BARAT;INDONESIA;;04/29/22;Hampers Al Hira;;;;;
Twinkle05/13/22Restika.rahayu;05/13/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;RIAU;INDONESIA;;05/13/22;Twinkle Baloon;;;;;
Twinkle05/13/22Restika.rahayu;05/13/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;RIAU;INDONESIA;;05/13/22;Twinkle Baloon;;;;;
Twinkle05/14/22Wanna_anna;05/14/22;Gasing Honeycomb;Traditional;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;SUMATERA BARAT;INDONESIA;;05/14/22;Gasing Honeycomb;;;;;
Twinkle05/16/22Astri_yunita0689;05/16/22;Cube Play;Newborn;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR88.400 ; IDR190.600 ;SUMATERA SELATAN;INDONESIA;;05/16/22;Cube Play;;;;;
Twinkle05/16/22Littlehooman.closet;05/16/22;Kamera Kayu;Camping;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR122.200 ; IDR156.800 ;SUMATERA UTARA;INDONESIA;;05/16/22;Kamera Kayu;;;;;
